Date,Cases
2020-12-06,187154
2020-12-07,187340
2020-12-08,187564
2020-12-09,187796
2020-12-10,188050
2020-12-11,188248
2020-12-12,188434
2020-12-13,188656
2020-12-14,188854
2020-12-15,189074
2020-12-16,189252
2020-12-17,189468
2020-12-18,189642
2020-12-19,189906
2020-12-20,190100
2020-12-21,190300
2020-12-22,190456
2020-12-23,190596
2020-12-24,190766
2020-12-25,190920
2020-12-26,191082
2020-12-27,191264
2020-12-28,191440
2020-12-29,191594
2020-12-30,191752
2020-12-31,191926
2021-01-01,192046
