Date,Cases
2020-12-12,852965
2020-12-13,860964
2020-12-14,866127
2020-12-15,873679
2020-12-16,883687
2020-12-17,892813
2020-12-18,901538
2020-12-19,912477
2020-12-20,921922
2020-12-21,930711
2020-12-22,940212
2020-12-23,954258
2020-12-24,968563
2020-12-25,983359
2020-12-26,994911
2020-12-27,1004413
2020-12-28,1011871
2020-12-29,1021451
2020-12-30,1039161
2020-12-31,1057161
2021-01-01,1073887
