Date,Cases
2020-12-11,604452
2020-12-12,613630
2020-12-13,623567
2020-12-14,632085
2020-12-15,638801
2020-12-16,650072
2020-12-17,662943
2020-12-18,674967
2020-12-19,687250
2020-12-20,700322
2020-12-21,711540
2020-12-22,721429
2020-12-23,731902
2020-12-24,743493
2020-12-25,755038
2020-12-26,764907
2020-12-27,774009
2020-12-28,781467
2020-12-29,789059
2020-12-30,798592
2020-12-31,808382
2021-01-01,816616
