Date,Cases
2020-12-13,918444
2020-12-14,925321
2020-12-15,934161
2020-12-16,945218
2020-12-17,957692
2020-12-18,970758
2020-12-19,982937
2020-12-20,991700
2020-12-21,998678
2020-12-22,1007627
2020-12-23,1018199
2020-12-24,1030125
2020-12-25,1041583
2020-12-26,1049717
2020-12-27,1056265
2020-12-28,1061074
2020-12-29,1068476
2020-12-30,1076880
2020-12-31,1086997
2021-01-01,1096855
