Date,Cases
2020-12-12,359749
2020-12-13,359888
2020-12-14,360013
2020-12-15,360155
2020-12-16,360335
2020-12-17,360516
2020-12-18,360690
2020-12-19,360848
2020-12-20,361010
2020-12-21,361178
2020-12-22,361359
2020-12-23,361536
2020-12-24,361725
2020-12-25,361903
2020-12-26,362066
2020-12-27,362220
2020-12-28,362339
2020-12-29,362488
2020-12-30,362601
2020-12-31,362741
2021-01-01,362878
