Date,Cases
2020-12-15,74132
2020-12-16,75062
2020-12-17,76207
2020-12-18,77013
2020-12-19,77933
2020-12-20,78434
2020-12-21,78790
2020-12-22,79789
2020-12-23,80922
2020-12-24,81963
2020-12-25,82747
2020-12-26,83576
2020-12-27,84414
2020-12-28,84811
2020-12-29,85560
2020-12-30,86576
2020-12-31,87607
2021-01-01,88587
