Date,Cases
2020-08-04,231636
2020-08-05,233344
2020-08-06,234945
2020-08-07,237332
2020-08-08,237402
2020-08-09,237437
2020-08-10,242168
2020-08-11,243582
2020-08-12,246180
2020-08-13,248858
2020-08-14,251781
2020-08-15,254991
2020-08-16,257994
2020-08-17,258644
2020-08-18,260763
2020-08-19,264535
2020-08-20,269335
2020-08-21,274344
2020-08-22,277818
2020-08-23,282498
2020-08-24,284474
2020-08-25,288090
2020-08-26,288377
2020-08-27,299580
2020-08-28,307221
2020-08-29,312681
2020-08-30,318047
2020-08-31,321160
2020-09-01,326264
2020-09-02,333377
2020-09-03,340499
2020-09-04,349333
2020-09-05,357927
2020-09-06,364943
2020-09-07,369209
2020-09-08,375947
2020-09-09,384566
2020-09-10,394328
2020-09-11,403837
2020-09-12,415174
2020-09-13,421519
2020-09-14,427915
2020-09-15,435741
2020-09-16,445932
2020-09-17,456171
2020-09-18,469404
2020-09-19,482964
2020-09-20,493500
2020-09-21,499039
2020-09-22,509123
2020-09-23,522414
2020-09-24,538264
2020-09-25,554368
2020-09-26,568588
2020-09-27,579223
2020-09-28,583522
2020-09-29,591527
2020-09-30,605893
2020-10-01,618944
2020-10-02,631380
2020-10-03,647868
2020-10-04,660372
2020-10-05,666011
2020-10-06,677321
2020-10-07,696274
2020-10-08,713676
2020-10-09,734764
2020-10-10,761441
2020-10-11,777378
2020-10-12,786590
2020-10-13,800216
2020-10-14,823218
2020-10-15,852975
2020-10-16,878607
2020-10-17,910711
2020-10-18,940548
2020-10-19,954837
2020-10-20,975213
2020-10-21,1002635
2020-10-22,1043448
2020-10-23,1086285
2020-10-24,1131550
2020-10-25,1138166
2020-10-26,1211176
2020-10-27,1245658
2020-10-28,1283208
2020-10-29,1329820
2020-10-30,1379294
2020-10-31,1414364
2020-11-01,1460543
2020-11-02,1566634
2020-11-03,1639235
2020-11-04,1593159
2020-11-05,1650965
2020-11-06,1711917
2020-11-07,1798572
2020-11-08,1837134
2020-11-09,1858558
2020-11-10,1881171
2020-11-11,1917577
2020-11-12,1950205
2020-11-13,1974270
2020-11-14,2006227
2020-11-15,2033419
2020-11-16,2043469
2020-11-17,2089071
2020-11-18,2117968
2020-11-19,2138704
2020-11-20,2161968
2020-11-21,2179638
2020-11-22,2192768
2020-11-23,2197830
2020-11-24,2207751
2020-11-25,2224505
2020-11-26,2237506
2020-11-27,2250280
2020-11-28,2262757
2020-11-29,2272520
2020-11-30,2276874
2020-12-01,2285238
2020-12-02,2299466
2020-12-03,2312253
2020-12-04,2323764
2020-12-05,2336646
2020-12-06,2347595
2020-12-07,2351006
2020-12-08,2365043
2020-12-09,2379718
2020-12-10,2393590
2020-12-11,2407079
2020-12-12,2421026
2020-12-13,2432559
2020-12-14,2435751
2020-12-15,2447406
2020-12-16,2465126
2020-12-17,2483524
2020-12-18,2499529
2020-12-19,2516957
2020-12-20,2529756
2020-12-21,2535716
2020-12-22,2547577
2020-12-23,2562615
2020-12-24,2584333
2020-12-25,2604595
2020-12-26,2607688
2020-12-27,2616510
2020-12-28,2619616
2020-12-29,2631110
2020-12-30,2657624
2020-12-31,2677666
2021-01-01,2697014
