Date,Cases
2020-12-07,1742528
2020-12-08,1754914
2020-12-09,1771548
2020-12-10,1792614
2020-12-11,1814398
2020-12-12,1835952
2020-12-13,1854493
2020-12-14,1874870
2020-12-15,1893439
2020-12-16,1918739
2020-12-17,1954271
2020-12-18,1982831
2020-12-19,2010080
2020-12-20,2046164
2020-12-21,2079681
2020-12-22,2116612
2020-12-23,2155999
2020-12-24,2195148
2020-12-25,2227951
2020-12-26,2262739
2020-12-27,2295232
2020-12-28,2336692
2020-12-29,2389967
2020-12-30,2440206
2020-12-31,2496235
2021-01-01,2549693
