Date,Cases
2020-12-12,75756
2020-12-13,76185
2020-12-14,76449
2020-12-15,76776
2020-12-16,77197
2020-12-17,77678
2020-12-18,78254
2020-12-19,78776
2020-12-20,79542
2020-12-21,80267
2020-12-22,81228
2020-12-23,82155
2020-12-24,83073
2020-12-25,84098
2020-12-26,85394
2020-12-27,86129
2020-12-28,86894
2020-12-29,88439
2020-12-30,90157
2020-12-31,91779
2021-01-01,93532
