Date,Cases
2020-12-21,277448
2020-12-22,279892
2020-12-23,281983
2020-12-24,283690
2020-12-25,285306
2020-12-26,286356
2020-12-27,287946
2020-12-28,289748
2020-12-29,291393
2020-12-30,293067
2020-12-31,294494
2021-01-01,295765
