Date,Cases
2020-12-13,140961
2020-12-14,141121
2020-12-15,141272
2020-12-16,141417
2020-12-17,141557
2020-12-18,141716
2020-12-19,141858
2020-12-20,142001
2020-12-21,142159
2020-12-22,142308
2020-12-23,142448
2020-12-24,142605
2020-12-25,142734
2020-12-26,142903
2020-12-27,143062
2020-12-28,143222
2020-12-29,143428
2020-12-30,143621
2020-12-31,143834
2021-01-01,144042
