Date,Cases
2020-08-12,7413
2020-08-13,7711
2020-08-14,8045
2020-08-15,8442
2020-08-16,8881
2020-08-17,9337
2020-08-18,9758
2020-08-19,10347
2020-08-20,10952
2020-08-21,11580
2020-08-22,12191
2020-08-23,12698
2020-08-24,13155
2020-08-25,13687
2020-08-26,14248
2020-08-27,14937
2020-08-28,15613
2020-08-29,16275
2020-08-30,16870
2020-08-31,17308
2020-09-01,17777
2020-09-02,18375
2020-09-03,18963
2020-09-04,19490
2020-09-05,20011
2020-09-06,20426
2020-09-07,20826
2020-09-08,21324
2020-09-09,21877
2020-09-10,22437
2020-09-11,22983
2020-09-12,23669
2020-09-13,24310
2020-09-14,25401
2020-09-15,25449
2020-09-16,26083
2020-09-17,26768
2020-09-18,27518
2020-09-19,28297
2020-09-20,29303
2020-09-21,29987
2020-09-22,30852
2020-09-23,31792
2020-09-24,32819
2020-09-25,33962
2020-09-26,35242
2020-09-27,36254
2020-09-28,37272
2020-09-29,38377
2020-09-30,39634
2020-10-01,40882
2020-10-02,42173
2020-10-03,43494
2020-10-04,44482
2020-10-05,45657
2020-10-06,46918
2020-10-07,48377
2020-10-08,49744
2020-10-09,51170
2020-10-10,52558
2020-10-11,53568
2020-10-12,54624
2020-10-13,55869
2020-10-14,57246
2020-10-15,58745
2020-10-16,60113
2020-10-17,61284
2020-10-18,62286
2020-10-19,62944
2020-10-20,64336
2020-10-21,65577
2020-10-22,67027
2020-10-23,68479
2020-10-24,69906
2020-10-25,71390
2020-10-26,72186
2020-10-27,73995
2020-10-28,75845
2020-10-29,77778
2020-10-30,79529
2020-10-31,81228
2020-11-01,82617
2020-11-02,83697
2020-11-03,85209
2020-11-04,87097
2020-11-05,89186
2020-11-06,91328
2020-11-07,93097
2020-11-08,94236
2020-11-09,95355
2020-11-10,96907
2020-11-11,98829
2020-11-12,100703
2020-11-13,102607
2020-11-14,104267
2020-11-15,105430
2020-11-16,106446
2020-11-17,107953
2020-11-18,110037
2020-11-19,111946
2020-11-20,113655
2020-11-21,115283
2020-11-22,116476
2020-11-23,117517
2020-11-24,118705
2020-11-25,120341
2020-11-26,122200
2020-11-27,123982
2020-11-28,125678
2020-11-29,126944
2020-11-30,127944
2020-12-01,129455
2020-12-02,131297
2020-12-03,132817
2020-12-04,134295
2020-12-05,134295
2020-12-06,137112
2020-12-07,138096
2020-12-08,139135
2020-12-09,140409
2020-12-10,142187
2020-12-11,143705
2020-12-12,145245
2020-12-13,146520
2020-12-14,147613
2020-12-15,148877
2020-12-16,150933
2020-12-17,153049
2020-12-18,154944
2020-12-19,156570
2020-12-20,158104
2020-12-21,159286
2020-12-22,160979
2020-12-23,163225
2020-12-24,165933
2020-12-25,168069
2020-12-26,169472
2020-12-27,171226
2020-12-28,172820
2020-12-29,175118
2020-12-30,177996
2020-12-31,181503
2021-01-01,183888
