Date,Cases
2020-12-12,448331
2020-12-13,449400
2020-12-14,450733
2020-12-15,451839
2020-12-16,452988
2020-12-17,454447
2020-12-18,456562
2020-12-19,458044
2020-12-20,459789
2020-12-21,461505
2020-12-22,462815
2020-12-23,464004
2020-12-24,465724
2020-12-25,467601
2020-12-26,469005
2020-12-27,469886
2020-12-28,470650
2020-12-29,471526
2020-12-30,472532
2020-12-31,474064
2021-01-01,475820
