Date,Cases
2020-12-13,980943
2020-12-14,984973
2020-12-15,986130
2020-12-16,986130
2020-12-17,989457
2020-12-18,989457
2020-12-19,989457
2020-12-20,995899
2020-12-21,997517
2020-12-22,998475
2020-12-23,1000153
2020-12-24,1000153
2020-12-25,1003982
2020-12-26,1005546
2020-12-27,1005546
2020-12-28,1007657
2020-12-29,1008908
2020-12-30,1010496
2020-12-31,1015137
2021-01-01,1015137
