Date,Cases
2020-12-11,40439
2020-12-12,40803
2020-12-13,41003
2020-12-14,41334
2020-12-15,41852
2020-12-16,42312
2020-12-17,42776
2020-12-18,43207
2020-12-19,43582
2020-12-20,43905
2020-12-21,44336
2020-12-22,44932
2020-12-23,45455
2020-12-24,45931
2020-12-25,46248
2020-12-26,46678
2020-12-27,47059
2020-12-28,47585
2020-12-29,48278
2020-12-30,49010
2020-12-31,49567
2021-01-01,49803
