Date,Cases
2020-12-12,344700
2020-12-13,348744
2020-12-14,350938
2020-12-15,353576
2020-12-16,358296
2020-12-17,362616
2020-12-18,366952
2020-12-19,370787
2020-12-20,374121
2020-12-21,376220
2020-12-22,378656
2020-12-23,383258
2020-12-24,387636
2020-12-25,391782
2020-12-26,392996
2020-12-27,394573
2020-12-28,396666
2020-12-29,400002
2020-12-30,406051
2020-12-31,413678
2021-01-01,420629
