Date,Cases
2020-12-13,193007
2020-12-14,194619
2020-12-15,196987
2020-12-16,199947
2020-12-17,203295
2020-12-18,206310
2020-12-19,209584
2020-12-20,212339
2020-12-21,214038
2020-12-22,217202
2020-12-23,220261
2020-12-24,223674
2020-12-25,226660
2020-12-26,228724
2020-12-27,231357
2020-12-28,233705
2020-12-29,238279
2020-12-30,242744
2020-12-31,246790
2021-01-01,249733
