Date,Cases
2020-08-13,24957
2020-08-14,25551
2020-08-15,26019
2020-08-16,26660
2020-08-17,27241
2020-08-18,28257
2020-08-19,28938
2020-08-20,29645
2020-08-21,30483
2020-08-22,31117
2020-08-23,31935
2020-08-24,32678
2020-08-25,33533
2020-08-26,34418
2020-08-27,35529
2020-08-28,36456
2020-08-29,37340
2020-08-30,38561
2020-08-31,39460
2020-09-01,40529
2020-09-02,41649
2020-09-03,42877
2020-09-04,44236
2020-09-05,45277
2020-09-06,46257
2020-09-07,47236
2020-09-08,48138
2020-09-09,49219
2020-09-10,50465
2020-09-11,51919
2020-09-12,53120
2020-09-13,54159
2020-09-14,55329
2020-09-15,56788
2020-09-16,58327
2020-09-17,59573
2020-09-18,61593
2020-09-19,62797
2020-09-20,64122
2020-09-21,65276
2020-09-22,66632
2020-09-23,67804
2020-09-24,69301
2020-09-25,70614
2020-09-26,71821
2020-09-27,73394
2020-09-28,74745
2020-09-29,76258
2020-09-30,77817
2020-10-01,79728
2020-10-02,82450
2020-10-03,84570
2020-10-04,86823
2020-10-05,89263
2020-10-06,90814
2020-10-07,94253
2020-10-08,98617
2020-10-09,100676
2020-10-10,105684
2020-10-11,107755
2020-10-12,111802
2020-10-13,115358
2020-10-14,117996
2020-10-15,121745
2020-10-16,126137
2020-10-17,129304
2020-10-18,132246
2020-10-19,136036
2020-10-20,139129
2020-10-21,144872
2020-10-22,148509
2020-10-23,153008
2020-10-24,155233
2020-10-25,158089
2020-10-26,159830
2020-10-27,160400
2020-10-28,162354
2020-10-29,164718
2020-10-30,168235
2020-10-31,170743
2020-11-01,173567
2020-11-02,176500
2020-11-03,179614
2020-11-04,182923
2020-11-05,185974
2020-11-06,188883
2020-11-07,191636
2020-11-08,194453
2020-11-09,197024
2020-11-10,199760
2020-11-11,202329
2020-11-12,204242
2020-11-13,206353
2020-11-14,208299
2020-11-15,209776
2020-11-16,210973
2020-11-17,211475
2020-11-18,212917
2020-11-19,215020
2020-11-20,216965
2020-11-21,218639
2020-11-22,220308
2020-11-23,222288
2020-11-24,224078
2020-11-25,226026
2020-11-26,227640
2020-11-27,229343
2020-11-28,230723
2020-11-29,231978
2020-11-30,233452
2020-12-01,233452
2020-12-02,236246
2020-12-03,237589
2020-12-04,238861
2020-12-05,239885
2020-12-06,240981
2020-12-07,241995
2020-12-08,243377
2020-12-09,244433
2020-12-10,245650
2020-12-11,246694
2020-12-12,247593
2020-12-13,248423
2020-12-14,249244
2020-12-15,250180
2020-12-16,250916
2020-12-17,251692
2020-12-18,252474
2020-12-19,253184
2020-12-20,253772
2020-12-21,254514
2020-12-22,255236
2020-12-23,255979
2020-12-24,256592
2020-12-25,257200
2020-12-26,257700
2020-12-27,258181
2020-12-28,258840
2020-12-29,259548
2020-12-30,260059
2020-12-31,260593
2021-01-01,261019
