Date,Cases
2020-12-11,320098
2020-12-12,320098
2020-12-13,320098
2020-12-14,320098
2020-12-15,341029
2020-12-16,348585
2020-12-17,357466
2020-12-18,367120
2020-12-19,367120
2020-12-20,367120
2020-12-21,367120
2020-12-22,389439
2020-12-23,396048
2020-12-24,396048
2020-12-25,396048
2020-12-26,396048
2020-12-27,396048
2020-12-28,396048
2020-12-29,428533
2020-12-30,437379
2020-12-31,437379
2021-01-01,437379
