-33.799722,151.285963
-33.917347,151.2312675
-33.7996863,151.2859459
-33.7994,151.28645
-33.79922,151.28674
-33.7992199,151.2867402
-33.79904,151.2866
-33.79861,151.28623
-33.79859,151.28622
-33.79846,151.28611
-33.79829,151.28596
-33.798292,151.285965
-33.7986,151.28545
-33.79861,151.28543
-33.79863,151.2854
-33.79866,151.28537
-33.79869,151.28534
-33.79871,151.28533
-33.79874,151.28531
-33.79875,151.2853
-33.79876,151.28529
-33.79877,151.28528
-33.79877,151.28527
-33.79877,151.28525
-33.79877,151.28524
-33.79877,151.28522
-33.79876,151.2852
-33.79876,151.28519
-33.79873,151.28517
-33.79871,151.28515
-33.7987086,151.2851489
-33.79869,151.28514
-33.79864,151.28513
-33.79859,151.28514
-33.79849,151.28518
-33.79842,151.2852
-33.79803,151.28529
-33.79779,151.28535
-33.79732,151.28546
-33.79698,151.28554
-33.79694,151.28555
-33.7969356,151.2855451
-33.79691,151.2854
-33.7969,151.28528
-33.79685,151.28502
-33.79676,151.28446
-33.79674,151.28428
-33.79672,151.28414
-33.79667,151.28379
-33.79663,151.28355
-33.79655,151.28308
-33.79635,151.28194
-33.79634,151.28187
-33.7963,151.28159
-33.79628,151.28152
-33.79618,151.28091
-33.79617,151.28087
-33.79617,151.28085
-33.79608,151.28034
-33.79604,151.28009
-33.79594,151.27956
-33.7959,151.2793
-33.79589,151.27922
-33.79588,151.27912
-33.79588,151.27906
-33.79588,151.279
-33.79589,151.27895
-33.79591,151.27876
-33.79595,151.27843
-33.79598,151.27815
-33.79599,151.27801
-33.79599,151.27787
-33.79599,151.27768
-33.79599,151.27757
-33.79598,151.27725
-33.79597,151.2771
-33.79596,151.27706
-33.79595,151.27693
-33.79592,151.27644
-33.79589,151.27629
-33.7956,151.2751
-33.79548,151.27461
-33.79546,151.27453
-33.79543,151.27442
-33.79541,151.27438
-33.79537,151.2743
-33.79535,151.27427
-33.7953,151.27418
-33.79519,151.27399
-33.79514,151.27384
-33.79511,151.27373
-33.79508,151.27358
-33.79507,151.27349
-33.79505,151.27337
-33.79502,151.27319
-33.79495,151.27298
-33.7949,151.2728
-33.79488,151.27271
-33.79487,151.27265
-33.79486,151.2726
-33.79486,151.27254
-33.79487,151.27248
-33.79487,151.27245
-33.79489,151.27229
-33.79496,151.27193
-33.79498,151.27182
-33.79499,151.27169
-33.795,151.2716
-33.795,151.27152
-33.79501,151.27127
-33.79504,151.2707
-33.79504,151.2705
-33.79504,151.27023
-33.79502,151.26916
-33.79488,151.2681
-33.79475,151.26727
-33.79472,151.26705
-33.79472,151.267
-33.79471,151.26691
-33.79455,151.26587
-33.79452,151.26559
-33.79441,151.26486
-33.79439,151.26473
-33.79432,151.26427
-33.79428,151.26399
-33.79425,151.26377
-33.79422,151.26359
-33.7941,151.2627
-33.79399,151.26196
-33.79384,151.26097
-33.79382,151.26082
-33.79382,151.26075
-33.79384,151.26071
-33.79386,151.26069
-33.79387,151.26066
-33.79389,151.26055
-33.79392,151.26048
-33.79395,151.26034
-33.79427,151.25924
-33.79464,151.25796
-33.79468,151.25786
-33.79478,151.25749
-33.79484,151.2573
-33.79493,151.257
-33.79496,151.25689
-33.79496,151.25687
-33.79502,151.25673
-33.79535,151.25556
-33.79549,151.25511
-33.79556,151.25482
-33.79571,151.2543
-33.7958,151.254
-33.79584,151.25385
-33.79589,151.25366
-33.79594,151.25349
-33.79601,151.25323
-33.79603,151.25316
-33.79606,151.25307
-33.79609,151.25301
-33.79613,151.2529
-33.7961286,151.2529018
-33.79642,151.25284
-33.79664,151.25277
-33.79724,151.2526
-33.79774,151.25247
-33.79778,151.25246
-33.79785,151.25245
-33.79804,151.25236
-33.79816,151.2523
-33.79824,151.25225
-33.79827,151.25222
-33.79828,151.25222
-33.79833,151.25218
-33.79837,151.25215
-33.79854,151.252
-33.79856,151.25198
-33.79861,151.25192
-33.79867,151.25185
-33.79875,151.25175
-33.79882,151.25164
-33.79886,151.25158
-33.79888,151.25154
-33.79892,151.25148
-33.79898,151.25135
-33.79901,151.25129
-33.79928,151.25056
-33.79952,151.24991
-33.7997,151.24942
-33.79984,151.24898
-33.79991,151.24878
-33.79994,151.24867
-33.8,151.24846
-33.80009,151.24818
-33.80017,151.2479
-33.80025,151.24765
-33.80028,151.24754
-33.80032,151.24743
-33.80033,151.2474
-33.80034,151.24735
-33.80036,151.24731
-33.80039,151.24725
-33.80041,151.24719
-33.80046,151.24711
-33.8005,151.24703
-33.80055,151.24696
-33.8006,151.24689
-33.80066,151.24682
-33.80069,151.24679
-33.80078,151.24671
-33.80084,151.24665
-33.80087,151.24662
-33.80089,151.2466
-33.80092,151.24658
-33.80096,151.24656
-33.80106,151.24652
-33.80118,151.24647
-33.80131,151.24642
-33.80145,151.24639
-33.80148,151.24637
-33.80154,151.24633
-33.8016,151.24632
-33.80161,151.24632
-33.80165,151.2463
-33.80169,151.24629
-33.80172,151.24628
-33.80178,151.24627
-33.80194,151.24626
-33.80209,151.24624
-33.80269,151.24617
-33.80334,151.2461
-33.80348,151.24608
-33.80353,151.2461
-33.80358,151.24611
-33.80363,151.24611
-33.80367,151.24611
-33.80375,151.24611
-33.80391,151.2461
-33.80405,151.24612
-33.80413,151.24612
-33.80423,151.24613
-33.8043,151.24614
-33.80436,151.24615
-33.8045,151.24619
-33.80474,151.24625
-33.80476,151.24626
-33.80496,151.24631
-33.80511,151.24634
-33.80574,151.2465
-33.80587,151.24653
-33.80605,151.24657
-33.80614,151.24659
-33.80624,151.24662
-33.80632,151.24664
-33.80638,151.24666
-33.80675,151.24682
-33.80682,151.24684
-33.80695,151.24689
-33.80701,151.2469
-33.80711,151.24691
-33.80721,151.24692
-33.8073,151.24692
-33.80742,151.2469
-33.8075,151.24689
-33.8076,151.24687
-33.80767,151.24686
-33.80772,151.24684
-33.80784,151.24681
-33.80796,151.24676
-33.80809,151.24671
-33.80825,151.24665
-33.80833,151.2466
-33.80853,151.24651
-33.80862,151.24645
-33.8087,151.24639
-33.80879,151.24632
-33.80894,151.24619
-33.80923,151.24594
-33.80927,151.2459
-33.80969,151.24556
-33.8099,151.24539
-33.80997,151.24533
-33.81006,151.24525
-33.81014,151.24519
-33.81022,151.24511
-33.81028,151.24506
-33.81045,151.24491
-33.81079,151.24457
-33.81099,151.24436
-33.8111,151.24426
-33.81111,151.24424
-33.81117,151.24419
-33.81123,151.24414
-33.81126,151.24412
-33.81129,151.2441
-33.81133,151.24408
-33.81137,151.24407
-33.8114,151.24406
-33.81144,151.24406
-33.81148,151.24406
-33.81152,151.24407
-33.81156,151.24408
-33.81161,151.24411
-33.81164,151.24413
-33.81166,151.24415
-33.81168,151.24417
-33.81168,151.24418
-33.81171,151.24422
-33.81173,151.24425
-33.81177,151.2443
-33.81179,151.24435
-33.81185,151.24448
-33.81189,151.24455
-33.81193,151.24462
-33.81198,151.24467
-33.81203,151.24473
-33.81207,151.24477
-33.81212,151.24479
-33.81215,151.24481
-33.81217,151.24482
-33.81221,151.24483
-33.81224,151.24484
-33.81228,151.24485
-33.8123,151.24485
-33.81232,151.24485
-33.81235,151.24485
-33.81237,151.24485
-33.81239,151.24485
-33.81243,151.24484
-33.81246,151.24484
-33.81248,151.24483
-33.81253,151.24481
-33.81255,151.2448
-33.81256,151.24479
-33.8126,151.24477
-33.81263,151.24475
-33.81266,151.24472
-33.81271,151.24468
-33.81274,151.24464
-33.81277,151.2446
-33.81281,151.24454
-33.81285,151.24448
-33.81288,151.24444
-33.8129,151.2444
-33.81297,151.24432
-33.81303,151.24426
-33.8131,151.2442
-33.81315,151.24417
-33.81319,151.24415
-33.81328,151.2441
-33.81337,151.24408
-33.81342,151.24407
-33.81344,151.24406
-33.81352,151.24405
-33.81359,151.24403
-33.81369,151.24401
-33.81386,151.24398
-33.81394,151.24396
-33.81398,151.24395
-33.81417,151.24391
-33.81421,151.2439
-33.81428,151.24387
-33.81435,151.24385
-33.81441,151.24382
-33.81445,151.2438
-33.81451,151.24377
-33.81459,151.24371
-33.81468,151.24364
-33.81484,151.24351
-33.81491,151.24346
-33.81498,151.24342
-33.815,151.24341
-33.81503,151.2434
-33.81507,151.24337
-33.81513,151.24335
-33.8152,151.24333
-33.81524,151.24332
-33.81545,151.24325
-33.81564,151.2432
-33.81573,151.24318
-33.81578,151.24317
-33.81586,151.24316
-33.81594,151.24316
-33.81602,151.24316
-33.81608,151.24316
-33.81617,151.24317
-33.81627,151.24319
-33.81636,151.24321
-33.81653,151.24328
-33.81688,151.24343
-33.81696,151.24347
-33.81736,151.24364
-33.81751,151.24371
-33.81761,151.24376
-33.81782,151.24385
-33.81796,151.24389
-33.81809,151.24392
-33.81839,151.24399
-33.81861,151.24404
-33.81868,151.24405
-33.81875,151.24405
-33.81884,151.24405
-33.81894,151.24403
-33.81923,151.24397
-33.8195,151.2439
-33.81966,151.24388
-33.81976,151.24387
-33.81984,151.24386
-33.81998,151.24388
-33.8201,151.24389
-33.82045,151.24393
-33.8206,151.24396
-33.82077,151.24397
-33.82092,151.24398
-33.82106,151.24398
-33.82179,151.24388
-33.82218,151.24382
-33.82234,151.24379
-33.82247,151.24375
-33.82259,151.24371
-33.82265,151.24368
-33.82273,151.24363
-33.82279,151.24357
-33.82282,151.24353
-33.8229,151.24342
-33.82299,151.24329
-33.82313,151.24307
-33.82334,151.24275
-33.82371,151.24218
-33.82405,151.24166
-33.82409,151.2416
-33.82427,151.24132
-33.82437,151.2412
-33.82445,151.24111
-33.82456,151.241
-33.82457,151.24097
-33.82457,151.24095
-33.82458,151.24091
-33.82458,151.24089
-33.82459,151.24086
-33.82458,151.24081
-33.82458,151.24073
-33.82456,151.24053
-33.82447,151.23975
-33.82445,151.23953
-33.82443,151.23932
-33.82442,151.23913
-33.82441,151.23893
-33.82441,151.2384
-33.8244,151.23748
-33.8244,151.23701
-33.8244,151.23658
-33.8244,151.23632
-33.82439,151.23624
-33.8244,151.23614
-33.82441,151.23601
-33.82442,151.23591
-33.82443,151.23581
-33.82445,151.23566
-33.82449,151.23542
-33.82452,151.23527
-33.82455,151.23517
-33.82459,151.23504
-33.82464,151.23492
-33.82469,151.2348
-33.82478,151.23462
-33.82492,151.23436
-33.82508,151.23405
-33.82512,151.23397
-33.82517,151.23387
-33.82526,151.23374
-33.82532,151.23364
-33.82539,151.23355
-33.82549,151.23343
-33.82554,151.23337
-33.8256,151.23329
-33.82581,151.23308
-33.82586,151.23303
-33.82609,151.23279
-33.82614,151.23274
-33.82625,151.23263
-33.82643,151.23245
-33.82654,151.23234
-33.82657,151.23231
-33.82695,151.23192
-33.82702,151.23184
-33.8271,151.23176
-33.82716,151.23171
-33.82737,151.23149
-33.82756,151.23128
-33.82769,151.2311
-33.82784,151.23088
-33.82793,151.23075
-33.82797,151.23068
-33.82802,151.23058
-33.82812,151.23037
-33.82813,151.23036
-33.82816,151.2303
-33.82819,151.23022
-33.82828,151.23001
-33.82851,151.22954
-33.82865,151.22923
-33.82871,151.22911
-33.82874,151.22902
-33.82877,151.22897
-33.82887,151.22877
-33.8289,151.2287
-33.82902,151.22847
-33.82905,151.22843
-33.82908,151.22838
-33.82914,151.22831
-33.82922,151.22822
-33.82966,151.2277
-33.82972,151.22762
-33.82975,151.22757
-33.82981,151.22751
-33.82985,151.22744
-33.82998,151.22721
-33.83004,151.2271
-33.83014,151.22688
-33.83031,151.2265
-33.83072,151.22554
-33.83091,151.22504
-33.8312,151.22426
-33.83125,151.22412
-33.83138,151.22377
-33.83151,151.22343
-33.83154,151.22334
-33.83156,151.22329
-33.83157,151.22322
-33.83158,151.22309
-33.83159,151.22298
-33.83159,151.22287
-33.83159,151.22267
-33.83158,151.22238
-33.83141,151.22191
-33.83117,151.22127
-33.83116,151.22124
-33.83114,151.22119
-33.83107,151.22103
-33.83102,151.22089
-33.83089,151.22051
-33.83085,151.22042
-33.83067,151.21994
-33.83058,151.2197
-33.83055,151.21962
-33.83049,151.21947
-33.83044,151.21932
-33.83037,151.21911
-33.83029,151.21892
-33.83028,151.21888
-33.83023,151.21874
-33.83017,151.2186
-33.83015,151.21851
-33.83013,151.21845
-33.83012,151.2184
-33.83011,151.21835
-33.8301,151.21824
-33.83009,151.21819
-33.83008,151.21812
-33.83008,151.21807
-33.83008,151.21805
-33.83007,151.21796
-33.83007,151.21781
-33.83008,151.21735
-33.83009,151.21726
-33.83009,151.21715
-33.83009,151.21704
-33.83008,151.21694
-33.83008,151.21686
-33.83007,151.21678
-33.82993,151.21592
-33.82989,151.21577
-33.82986,151.21555
-33.82984,151.21519
-33.82984,151.21517
-33.82983,151.21501
-33.82983,151.21492
-33.82983,151.21483
-33.82984,151.21479
-33.82984,151.21475
-33.82984,151.21466
-33.82985,151.21456
-33.8298471,151.2145624
-33.82986,151.21454
-33.82987,151.21452
-33.8299,151.21445
-33.82992,151.21441
-33.82995,151.21437
-33.82997,151.21434
-33.83,151.21432
-33.83005,151.21427
-33.8301,151.21424
-33.8302,151.21417
-33.8302036,151.2141689
-33.83024,151.2141
-33.83026,151.21408
-33.8303,151.21406
-33.83033,151.21404
-33.83046,151.21396
-33.83053,151.21392
-33.83135,151.21335
-33.83163,151.21312
-33.83202,151.21284
-33.83208,151.21279
-33.83212,151.21275
-33.83215,151.21272
-33.8322,151.21264
-33.8326,151.21239
-33.83292,151.21219
-33.83327,151.212
-33.83333,151.21197
-33.83373,151.21177
-33.83397,151.21168
-33.83479,151.21138
-33.83484,151.21136
-33.83496,151.21132
-33.83545,151.21118
-33.83554,151.21116
-33.83575,151.21112
-33.83606,151.21105
-33.83613,151.21103
-33.83633,151.21099
-33.83646,151.21097
-33.83658,151.21095
-33.83703,151.21088
-33.83754,151.21081
-33.83775,151.21078
-33.83797,151.21076
-33.83822,151.21074
-33.83886,151.2107
-33.83897,151.21069
-33.83914,151.21069
-33.83935,151.21068
-33.83942,151.21068
-33.84029,151.21063
-33.8407,151.21062
-33.84071,151.21062
-33.84082,151.21063
-33.84094,151.21064
-33.84104,151.21065
-33.84109,151.21066
-33.84114,151.21066
-33.84124,151.21068
-33.84135,151.2107
-33.8415,151.21074
-33.84157,151.21076
-33.84171,151.21079
-33.84181,151.21081
-33.84184,151.21082
-33.84191,151.21084
-33.84196,151.21085
-33.84217,151.2109
-33.84228,151.21093
-33.84233,151.21094
-33.84243,151.21097
-33.84245,151.21097
-33.84259,151.21101
-33.84279,151.21107
-33.843,151.21113
-33.8432,151.2112
-33.8433,151.21124
-33.84351,151.21132
-33.84361,151.21136
-33.844,151.21152
-33.84421,151.2116
-33.84435,151.21165
-33.84442,151.21168
-33.84452,151.21172
-33.84492,151.21188
-33.84522,151.212
-33.84532,151.21204
-33.84582,151.21224
-33.84588,151.21227
-33.84592,151.21229
-33.84626,151.21242
-33.84639,151.21247
-33.84643,151.21249
-33.84656,151.21254
-33.84683,151.21265
-33.84691,151.21268
-33.84693,151.21269
-33.84713,151.21277
-33.84739,151.21287
-33.84754,151.21293
-33.84764,151.21297
-33.84774,151.21301
-33.84784,151.21304
-33.84794,151.21308
-33.84805,151.21311
-33.84815,151.21314
-33.84825,151.21317
-33.84836,151.21319
-33.84846,151.21321
-33.8485,151.21322
-33.84857,151.21323
-33.84864,151.21325
-33.84867,151.21325
-33.84878,151.21327
-33.84888,151.21328
-33.84891,151.21329
-33.84894,151.21329
-33.84899,151.2133
-33.84903,151.2133
-33.84909,151.2133
-33.84919,151.21331
-33.8493,151.21332
-33.8495,151.21333
-33.85005,151.21336
-33.85015,151.21336
-33.85042,151.21338
-33.85052,151.21338
-33.85074,151.21339
-33.85084,151.2134
-33.85095,151.2134
-33.85106,151.21341
-33.85127,151.21342
-33.85137,151.21342
-33.85162,151.21344
-33.85206,151.21346
-33.85287,151.21352
-33.85306,151.21353
-33.85485,151.21366
-33.855,151.21367
-33.85518,151.21368
-33.85653,151.21378
-33.85736,151.21384
-33.85754,151.21385
-33.8579,151.21387
-33.85806,151.21388
-33.85842,151.2139
-33.8588,151.21393
-33.85896,151.21394
-33.85898,151.21394
-33.85914,151.21394
-33.85928,151.21394
-33.8596,151.21393
-33.8597,151.21394
-33.86005,151.21393
-33.86023,151.21393
-33.86055,151.21391
-33.8607,151.2139
-33.86082,151.21389
-33.86093,151.21389
-33.86105,151.21388
-33.86107,151.21388
-33.86123,151.21388
-33.86129,151.21388
-33.86145,151.21388
-33.86151,151.21388
-33.86171,151.21387
-33.862,151.21386
-33.86233,151.21382
-33.86244,151.2138
-33.86253,151.21378
-33.86263,151.21375
-33.86278,151.2137
-33.86284,151.21368
-33.86293,151.21364
-33.86301,151.21363
-33.86309,151.21359
-33.86326,151.21351
-33.86329,151.21349
-33.86356,151.21336
-33.86365,151.21332
-33.86366,151.21331
-33.86371,151.21329
-33.86376,151.21326
-33.86381,151.21324
-33.86386,151.21321
-33.86395,151.21317
-33.86406,151.21313
-33.86416,151.21311
-33.86427,151.21308
-33.86437,151.21307
-33.86448,151.21306
-33.86459,151.21306
-33.86469,151.21308
-33.8648,151.21309
-33.8649,151.21312
-33.86501,151.21316
-33.86511,151.2132
-33.86521,151.21326
-33.86526,151.21328
-33.86544,151.21342
-33.86549,151.21347
-33.8656,151.21358
-33.8657,151.2137
-33.86595,151.21406
-33.86603,151.21421
-33.86615,151.21445
-33.86624,151.21466
-33.86636,151.21493
-33.86642,151.21508
-33.86649,151.21527
-33.86655,151.21546
-33.86665,151.21577
-33.86673,151.21604
-33.8668,151.21625
-33.86686,151.21643
-33.86691,151.21658
-33.86698,151.21674
-33.86706,151.21691
-33.86714,151.21705
-33.8672,151.21714
-33.86726,151.21723
-33.86735,151.21735
-33.86741,151.21742
-33.8675,151.21754
-33.86757,151.21762
-33.86772,151.21777
-33.86777,151.21782
-33.86786,151.21789
-33.86786,151.2179
-33.86795,151.21797
-33.86804,151.21803
-33.86826,151.2182
-33.86836,151.21826
-33.86842,151.21831
-33.86849,151.21835
-33.86859,151.2184
-33.86868,151.21845
-33.86878,151.21849
-33.86888,151.21853
-33.86892,151.21853
-33.86901,151.21856
-33.86908,151.21857
-33.86917,151.21859
-33.86929,151.2186
-33.8694,151.21861
-33.86951,151.21861
-33.86961,151.2186
-33.86972,151.21858
-33.86985,151.21856
-33.86998,151.21852
-33.87019,151.21845
-33.87022,151.21844
-33.87034,151.2184
-33.87038,151.21839
-33.87056,151.21834
-33.87094,151.21826
-33.87109,151.21822
-33.87149,151.21812
-33.87186,151.21805
-33.87193,151.21803
-33.872,151.21802
-33.87216,151.21798
-33.8723,151.21795
-33.87251,151.21791
-33.87256,151.2179
-33.87257,151.2179
-33.87283,151.21786
-33.87292,151.21784
-33.873,151.21783
-33.87304,151.21782
-33.87309,151.21781
-33.87319,151.2178
-33.87332,151.21778
-33.87383,151.2177
-33.87401,151.21768
-33.87409,151.21767
-33.87435,151.21764
-33.87447,151.21763
-33.87458,151.21762
-33.87461,151.21762
-33.87462,151.21762
-33.87467,151.21761
-33.8747,151.21761
-33.87487,151.21759
-33.8752,151.21755
-33.87573,151.21748
-33.8761,151.21743
-33.87618,151.21742
-33.87648,151.21739
-33.87727,151.21729
-33.87731,151.21729
-33.87749,151.21726
-33.87754,151.21726
-33.87762,151.21725
-33.87767,151.21724
-33.87795,151.21721
-33.87805,151.21719
-33.87816,151.21718
-33.87831,151.21716
-33.87864,151.21712
-33.87888,151.21709
-33.87919,151.21705
-33.87937,151.21703
-33.87951,151.21702
-33.87961,151.21701
-33.87971,151.21699
-33.8798,151.21699
